tx_pdu_id,can_id,message_name,signal_id,wire_field,source_ram,ref_from,ref_type,ref_role,owner_entry,owner_name,owner_body_size,owner_body_sha256
3,0x394,APP_TX_394,42,B1[7:6],0xFEBE80BD,0x0004C178,READ,packer-read,0x0004C158,application_pack_can_394,256,99f1648cc628ba9d4fc775415d6ac97ef9ddd9243e11c68b679a1af495b16d10
3,0x394,APP_TX_394,42,B1[7:6],0xFEBE80BD,0x00058162,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
3,0x394,APP_TX_394,43,B1[2:0],0xFEBE80BE,0x0004B8F0,WRITE,producer-write,0x0004B8B6,FUN_0004b8b6,74,2f6e1f487121e9daffe31c73f4b40013bed407e4660b8b62f04ed781a75ab22a
3,0x394,APP_TX_394,43,B1[2:0],0xFEBE80BE,0x0004C17E,READ,packer-read,0x0004C158,application_pack_can_394,256,99f1648cc628ba9d4fc775415d6ac97ef9ddd9243e11c68b679a1af495b16d10
3,0x394,APP_TX_394,43,B1[2:0],0xFEBE80BE,0x00058160,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
3,0x394,APP_TX_394,44,B2[3:1],0xFEBE80BF,0x0004B8F6,WRITE,producer-write,0x0004B8B6,FUN_0004b8b6,74,2f6e1f487121e9daffe31c73f4b40013bed407e4660b8b62f04ed781a75ab22a
3,0x394,APP_TX_394,44,B2[3:1],0xFEBE80BF,0x0004C184,READ,packer-read,0x0004C158,application_pack_can_394,256,99f1648cc628ba9d4fc775415d6ac97ef9ddd9243e11c68b679a1af495b16d10
3,0x394,APP_TX_394,44,B2[3:1],0xFEBE80BF,0x0005815E,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
3,0x394,APP_TX_394,45,B2[0],0xFEBE80C1,0x0004B8FC,WRITE,producer-write,0x0004B8B6,FUN_0004b8b6,74,2f6e1f487121e9daffe31c73f4b40013bed407e4660b8b62f04ed781a75ab22a
3,0x394,APP_TX_394,45,B2[0],0xFEBE80C1,0x0004C18A,READ,packer-read,0x0004C158,application_pack_can_394,256,99f1648cc628ba9d4fc775415d6ac97ef9ddd9243e11c68b679a1af495b16d10
3,0x394,APP_TX_394,45,B2[0],0xFEBE80C1,0x0005815A,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,46,B0,0xFEBE80C3,0x0004B7DE,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,46,B0,0xFEBE80C3,0x0004BB2A,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,46,B0,0xFEBE80C3,0x00058156,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,47,B1,0xFEBE80C4,0x0004B7E8,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,47,B1,0xFEBE80C4,0x0004BB38,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,47,B1,0xFEBE80C4,0x00058154,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,48,B2,0xFEBE80C5,0x0004B7D8,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,48,B2,0xFEBE80C5,0x0004BB3E,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,48,B2,0xFEBE80C5,0x00058152,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,49,B3,0xFEBE80C6,0x0004B806,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,49,B3,0xFEBE80C6,0x0004BB44,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,49,B3,0xFEBE80C6,0x00058150,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,50,B4,0xFEBE80C7,0x0004B800,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,50,B4,0xFEBE80C7,0x0004BB4A,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,50,B4,0xFEBE80C7,0x0005814E,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,51,B5,0xFEBE80C8,0x0004B81E,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,51,B5,0xFEBE80C8,0x0004BB50,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,51,B5,0xFEBE80C8,0x0005814C,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,52,B6,0xFEBE80C9,0x0004B824,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,52,B6,0xFEBE80C9,0x0004BB56,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,52,B6,0xFEBE80C9,0x0005814A,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
4,0x4A3,APP_TX_4A3,53,B7,0xFEBE80CA,0x0004B826,WRITE,producer-write,0x0004B7BA,FUN_0004b7ba,114,dd046afdd6a747b9c6682b805a028642c163532a9cd97a6d3eba8156c1ba6195
4,0x4A3,APP_TX_4A3,53,B7,0xFEBE80CA,0x0004BB5C,READ,packer-read,0x0004BB1E,application_pack_can_4a3,306,bcd3ccc9fafb4bbb9fd21e173d2225527baf5104c8c29729612247e3cfb8da0a
4,0x4A3,APP_TX_4A3,53,B7,0xFEBE80CA,0x00058148,WRITE,default-init-write,0x00057BFE,application_ram_default_init,2054,93d3f00c819c352113902f1d8635111a0cde05bde6d667de4378f678cb0f065b
